tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
95833,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,520 Natoma St,2.0,Sidewalk: Curb side : Cutout,Private,2011-08-29,2.0,3x3,37.7797869733249,-122.408258986859
43697,DPW Maintained,Prunus cerasifera :: Cherry Plum,227 Balboa St,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-25,4.0,,37.7772714087388,-122.46139678555001
88481,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1221 Newhall St,2.0,Sidewalk: Curb side : Cutout,Private,2008-07-18,5.0,3x3,37.7366758342199,-122.391220684988
162839,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,93 Lee Ave,3.0,Sidewalk: Curb side : Cutout,Private,2017-10-04,3.0,Width 0ft,37.719701506488,-122.45417406278
61778,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2219 24th St,1.0,Sidewalk: Curb side : Cutout,Private,1985-01-26,13.0,,37.753202701549895,-122.40188174225901
57262,Permitted Site,Lophostemon confertus :: Brisbane Box,1063 Prague St,1.0,Sidewalk: Curb side : Cutout,Private,2003-03-22,,,37.7100284852727,-122.43791633997101
46438,DPW Maintained,Lophostemon confertus :: Brisbane Box,801 Greenwich St,2.0,Sidewalk: Curb side : Cutout,Private,2002-03-21,9.0,,37.8018046406429,-122.41304103653
41486,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3045 Santiago St,6.0,Sidewalk: Curb side : Cutout,Private,2000-07-07,2.0,,37.743776176768606,-122.499957768795
42285,Permitted Site,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',2151 27th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2000-06-23,,,37.7473124913776,-122.484677256217
191759,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1650 Owen St,6.0,Sidewalk: Curb side : Cutout,Private,2018-09-12,3.0,Width 5ft,37.7678560670335,-122.39422196817101
64892,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,2451 18th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1989-03-01,,,37.7421436262999,-122.47464756439301
22743,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1575 Turk St,5.0,Sidewalk: Curb side : Cutout,Private,2001-01-19,6.0,3x3,37.7798801065849,-122.43453421421499
90697,DPW Maintained,Agonis flexuosa :: Peppermint Willow,4100X Cabrillo St,3.0,Sidewalk: Curb side : Cutout,DPW,2008-04-07,3.0,3x3,37.773664628742296,-122.502871948318
67237,Permitted Site,Lophostemon confertus :: Brisbane Box,490 Fillmore St,1.0,Sidewalk: Curb side : Cutout,Private,1992-06-08,,,37.773884620600796,-122.43071509571101
62131,Permitted Site,Lophostemon confertus :: Brisbane Box,200 San Juan Ave,1.0,Sidewalk: Curb side : Cutout,Private,1985-08-31,,,37.7251692561376,-122.437924806038
14560,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1014 Masonic Ave,1.0,Sidewalk: Curb side : Cutout,Private,1997-05-21,6.0,3X3,37.77179952275971,-122.44555678736401
49658,DPW Maintained,Cercis occidentalis :: Western Redbud,3630 Divisadero St,2.0,Sidewalk: Curb side : Cutout,DPW for City Agency,2011-04-18,1.0,,37.8030100766084,-122.44331832298401
1725,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,50X Bay St,7.0,Sidewalk: Curb side : Cutout,PUC,1992-12-15,6.0,3X9,37.8064867247361,-122.407230131732
47079,DPW Maintained,Pittosporum undulatum :: Victorian Box,151 Lone Mountain Ter,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-19,6.0,3x3,37.7789135868586,-122.454639539825
77325,Undocumented,Tristaniopsis laurina :: Swamp Myrtle,165X Chattanooga St,1.0,Sidewalk: Curb side : Cutout,SFUSD,1988-11-18,3.0,3x3,37.7539210456637,-122.426483522656
51901,Permitted Site,Olea Majestic Beauty ::,10 Carmel St,4.0,Sidewalk: Curb side : Cutout,Private,2005-07-18,,,37.761062417298604,-122.446689671322
125087,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,2498X Pierce St,3.0,Sidewalk: Curb side : Cutout,Private,2018-02-13,3.0,Width 4ft,37.7924897105997,-122.437934432064
523,DPW Maintained,Acer rubrum :: Red Maple,2813 24th St,1.0,Side Yard : Cutout,Private,2019-03-20,3.0,3x3,37.752769888235704,-122.408544016423
5419,DPW Maintained,Aesculus x carnea :: Red Horse Chestnut,431 Dolores St,1.0,Sidewalk: Curb side : Cutout,Private,1998-04-02,12.0,4X4,37.76247834061721,-122.426023520063
41759,Permitted Site,Rhamnus alaternus :: Italian Buckthorn,1320-1360 Lombard St,10.0,Sidewalk: Curb side : Cutout,Private,2000-06-19,,3x3,37.8015777435459,-122.423261128156
36171,DPW Maintained,Maytenus boaria :: Mayten,6453 Euclid Ave,4.0,Sidewalk: Curb side : Cutout,Private,1998-05-04,4.0,,37.7838644159639,-122.456425505824
49907,Permitted Site,Magnolia grandiflora :: Southern Magnolia,3341 20th St,2.0,Sidewalk: Curb side : Cutout,Private,2003-07-02,,,37.758771294525,-122.41556914851101
84856,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1446 Cabrillo St,1.0,Sidewalk: Curb side : Cutout,Private,2007-03-13,,,37.7749713619683,-122.474098525683
49473,Permitted Site,Eucalyptus Spp :: Eucalyptus,1300 Ulloa St,1.0,Sidewalk: Curb side : Cutout,Private,2003-04-08,,3x3,37.7414951640526,-122.47014280690901
41998,Permitted Site,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,84 Manor Dr,2.0,Sidewalk: Curb side : Cutout,Private,2000-06-21,,,37.727910719829396,-122.464198677078
42998,Permitted Site,Prunus cerasifera :: Cherry Plum,205X Rose St,3.0,Sidewalk: Curb side : Cutout,Private,2000-07-05,,,37.7732527046739,-122.424021592666
65520,DPW Maintained,Prunus cerasifera :: Cherry Plum,532 Lisbon St,1.0,Sidewalk: Curb side : Cutout,Private,2000-08-12,7.0,,37.7194735562312,-122.435605095905
30420,Permitted Site,Acacia melanoxylon :: Blackwood Acacia,599 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,1956-03-24,,,37.7961431366669,-122.40510708151699
18844,DPW Maintained,Pittosporum undulatum :: Victorian Box,2135 Sacramento St,1.0,Sidewalk: Curb side : Cutout,Private,1993-08-31,8.0,3x3,37.790508735738605,-122.428165857165
50677,DPW Maintained,Prunus cerasifera :: Cherry Plum,320 Clementina St,2.0,Sidewalk: Curb side : Cutout,Private,2009-12-17,6.0,3x3,37.782079864123205,-122.40222750461001
43044,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',2378 38th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-07,4.0,,37.74257091653121,-122.495988392138
22046,DPW Maintained,Lophostemon confertus :: Brisbane Box,2890 03rd St,2.0,Sidewalk: Curb side : Cutout,Private,1995-02-02,3.0,3X3,37.7531557029855,-122.387934904873
214521,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,945 Irving St,1.0,Sidewalk: Curb side : Cutout,DPW,2014-06-11,2.0,Width 3ft,37.763875616381895,-122.468183598193
42419,Permitted Site,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',343 Joost Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-23,,,37.732281125512294,-122.443016635
3874,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1540X La Salle Ave,5.0,Sidewalk: Curb side : Cutout,DPW,1992-12-07,12.0,3X3,37.736092722349895,-122.38770730809999
64697,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1X Hill St,3.0,Sidewalk: Curb side : Cutout,Private,2016-08-04,3.0,3x3,37.7559457511246,-122.421116437378
23120,DPW Maintained,Lophostemon confertus :: Brisbane Box,1497 Valencia St,1.0,Sidewalk: Curb side : Cutout,DPW,1995-06-09,20.0,3x3,37.7490326531337,-122.42025747722
39755,Permitted Site,Prunus serrulata :: Ornamental Cherry,183 Hancock St,2.0,Sidewalk: Curb side : Cutout,Private,1999-01-06,,,37.7601768917443,-122.432301882241
29585,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,500X Junipero Serra Blvd,7.0,Median : Cutout,DPW,2013-03-09,3.0,3X3,37.7277801578055,-122.47199416782101
223094,DPW Maintained,Crataegus phaenopyrum :: Washington Hawthorn,1625 Alabama St,1.0,Sidewalk: Curb side : Cutout,Private,2001-05-22,5.0,Width 3ft,37.7466408252167,-122.41049075166
107674,Permitted Site,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,133 ELSIE ST,1.0,Front Yard : Yard,Private,2014-10-10,3.0,,37.742523993822,-122.41784659743799
13179,DPW Maintained,Tristania conferta ::,1976 Lombard St,1.0,Sidewalk: Curb side : Cutout,DPW,1997-02-14,14.0,3X3,37.8002021701058,-122.434091743886
32482,DPW Maintained,Liquidambar styraciflua :: American Sweet Gum,89 Saturn St,1.0,Sidewalk: Curb side : Cutout,Private,1996-10-10,7.0,3x3,37.762557717473896,-122.442722593195
50126,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',83 Wawona St,2.0,Sidewalk: Curb side : Cutout,Private,2003-07-29,,,37.7417178192078,-122.46650117422399
48457,DPW Maintained,Rhamnus alaternus :: Italian Buckthorn,520 06th St,1.0,Sidewalk: Curb side : Cutout,Private,2002-08-05,6.0,,37.7756891719521,-122.402247516312
41446,Permitted Site,Lophostemon confertus :: Brisbane Box,300 Gough St,2.0,Sidewalk: Curb side : Cutout,Private,2000-03-31,,,37.7759752434048,-122.42270168389099
36731,DPW Maintained,Lophostemon confertus :: Brisbane Box,8 South Park,2.0,Sidewalk: Curb side : Cutout,Private,1998-05-26,11.0,,37.782396038783396,-122.393081792384
78507,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,465 Brussels St,1.0,Sidewalk: Curb side : Cutout,Private,2000-09-30,8.0,,37.726355515673106,-122.4051892212
66225,Permitted Site,Ficus microcarpa :: Chinese Banyan,36 Dorland St,1.0,Sidewalk: Curb side : Cutout,Private,1990-10-24,,,37.76236702737,-122.42474582707099
91489,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,430 Hamilton St,,Sidewalk: Curb side : Cutout,Private,2009-04-24,,3x3,37.725569143547204,-122.40964227476499
48554,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,378 18th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2015-10-21,,,37.7808697161231,-122.477179880009
69051,Permitted Site,Prunus serrulata :: Ornamental Cherry,1299 11th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1994-01-10,,,37.7639956280648,-122.468544882617
183245,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2706 Rivera St,4.0,Sidewalk: Curb side : Cutout,Private,2017-07-25,3.0,3x3,37.745980498085295,-122.495993663284
72032,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1050 Greenwich St,2.0,Sidewalk: Curb side : Cutout,Private,1987-09-12,12.0,,37.8014320137479,-122.41706271926701
95894,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1500X Moraga St,3.0,Sidewalk: Curb side : Cutout,Private,2011-07-27,,3x3,37.7561478529141,-122.478996388599
87868,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,65 Avila St,5.0,Sidewalk: Curb side : Cutout,Private,2008-06-13,,3x3,37.800930138770106,-122.440491523393
34696,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,626 44th Ave,2.0,Sidewalk: Curb side : Cutout,Private,1997-07-28,11.0,,37.776680654232,-122.504829731264
160063,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1000 Cayuga Ave,6.0,Sidewalk: Curb side : Cutout,Private,2017-10-04,3.0,Width 0ft,37.7211241647202,-122.440439349407
253073,DPW Maintained,Acer rubrum 'Armstrong' :: Armstrong Red Maple,2849X Alemany Blvd,4.0,Sidewalk: Curb side : Cutout,DPW,2017-10-13,3.0,3X3,37.7132258706419,-122.45009922742399
23160,DPW Maintained,Lophostemon confertus :: Brisbane Box,135 Van Ness Ave,4.0,Sidewalk: Curb side : Cutout,DPW,2007-11-01,12.0,3X3,37.7766746310314,-122.41973428831001
42751,Permitted Site,Cupaniopsis anacardioides :: Carrotwood,333 Tunnel Ave,9.0,Sidewalk: Curb side : Cutout,Private,2000-06-26,,,37.7105480846287,-122.40111229342399
58265,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3773 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,1979-09-17,8.0,,37.7880092733608,-122.45495901893999
47513,Permitted Site,Aesculus x carnea :: Red Horse Chestnut,200 Santa Rosa Ave,3.0,Sidewalk: Curb side : Cutout,Private,2002-05-14,,,37.72793597542061,-122.43806471993601
34333,Permitted Site,Jacaranda mimosifolia :: Jacaranda,,11.0,Sidewalk: Curb side : Cutout,Private,1997-07-14,,,37.7500487659499,-122.40281462336901
29160,DPW Maintained,Lophostemon confertus :: Brisbane Box,548 Jones St,1.0,Sidewalk: Curb side : Cutout,DPW,2005-11-19,12.0,3x3,37.7864313148012,-122.413009074629
22487,DPW Maintained,Tristania conferta ::,6283 03rd St,2.0,Sidewalk: Curb side : Cutout,Private,1995-01-12,12.0,3x3,37.7211115096303,-122.395844509552
59411,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2863 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,1980-12-02,18.0,,37.79076906967779,-122.44030502844801
67422,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,515 18th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1992-07-30,8.0,,37.778129696076704,-122.477152221437
43371,Permitted Site,Pittosporum undulatum :: Victorian Box,581 Alvarado St,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-17,,,37.753645537433,-122.433860682931
334,DPW Maintained,Lophostemon confertus :: Brisbane Box,3590X 19th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-02,3.0,2,37.7256402686825,-122.474765465576
33375,Permitted Site,Callistemon viminalis :: Weeping Bottlebrush,1901 Monterey Blvd,4.0,Sidewalk: Curb side : Cutout,Private,1996-11-14,,,37.7330764284901,-122.46864840809799
51263,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,721 14th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2004-08-18,5.0,,37.7745832329389,-122.472482871125
46317,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,223 Spruce St,1.0,Sidewalk: Curb side : Cutout,Private,2013-07-24,2.0,,37.788529370173,-122.45390523023599
84555,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,838 31st Ave,1.0,Sidewalk: Curb side : Cutout,Private,2006-09-16,3.0,,37.773356749082104,-122.49061801964199
12759,DPW Maintained,Lophostemon confertus :: Brisbane Box,1740 Lake St,2.0,Sidewalk: Curb side : Cutout,DPW,1996-03-04,3.0,3X3,37.7861246648237,-122.478557970773
71409,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1510 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,1988-05-21,4.0,,37.7330963758454,-122.389201760959
112863,Planning Code 138.1 required,Arbutus 'Marina' :: Hybrid Strawberry Tree,2451 19TH AVE,1.0,Sidewalk: Curb side : Cutout,Private,2015-08-25,3.0,3x3,37.7420931085193,-122.475732948104
95545,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,662 28th St,1.0,Sidewalk: Curb side : Cutout,Private,2011-03-02,,3x3,37.7447805391145,-122.43709553119699
65940,Planning Code 138.1 required,Liquidambar styraciflua :: American Sweet Gum,620 Eddy St,1.0,Sidewalk: Curb side : Cutout,Private,1990-06-04,8.0,,37.78332336932171,-122.41797588370702
33329,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1688 Green St,3.0,Sidewalk: Curb side : Cutout,Private,2014-07-02,1.0,,37.79729270506029,-122.42684803833001
82360,Permitted Site,Trachycarpus fortunei :: Windmill Palm,415-421 South Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,Private,2011-12-23,10.0,3x3,37.766562624561,-122.417531473498
235025,DPW Maintained,Pittosporum undulatum :: Victorian Box,547 Douglass St,1.0,Sidewalk: Curb side : Cutout,Private,1986-01-11,12.0,Width 3ft,37.754792698442294,-122.43877264125099
39390,Permitted Site,Ginkgo biloba :: Maidenhair Tree,1690 Church St,10.0,Sidewalk: Curb side : Cutout,Private,1998-12-21,,,37.74384312179429,-122.42677419677099
32683,Permitted Site,Photinia fraseri :: Photinia Tree,899 Howard St,10.0,Sidewalk: Curb side : Cutout,Private,1996-10-23,,,37.781501706175604,-122.404803090396
48520,Permitted Site,Lophostemon confertus :: Brisbane Box,1(REVISED) Church St,21.0,Sidewalk: Curb side : Cutout,Private,2002-08-22,,,37.7703294028669,-122.42913226260099
52916,DPW Maintained,Prunus cerasifera :: Cherry Plum,2606@ SCOTT Jackson St,2.0,Sidewalk: Curb side : Cutout,Private,2006-07-27,3.0,,37.7920601544036,-122.438305133172
81720,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,998 Indiana St,5.0,Sidewalk: Curb side : Cutout,Private,2004-03-27,3.0,,37.758230150117505,-122.39132033706001
74967,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,998 Sansome St,1.0,Sidewalk: Curb side : Cutout,Private,1995-10-07,8.0,3x3,37.799165460472295,-122.40227854024401
115207,Permitted Site,Agonis flexuosa 'After Dark' :: Peppermint willow 'After Dark',1014 Scott St,1.0,Sidewalk: Curb side : Cutout,Private,2016-01-19,,,37.77952547459579,-122.436822979652
6758,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1355 Fairfax Ave,8.0,Sidewalk: Curb side : Cutout,Private,2006-03-30,3.0,3x3,37.738846926957706,-122.382978527185
75008,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1055 Pine St,1.0,Sidewalk: Curb side : Cutout,Private,1996-05-11,6.0,,37.7904720254258,-122.41323662737699
33203,Permitted Site,Pyrus calleryana :: Ornamental Pear,173 Merced Ave,1.0,Sidewalk: Curb side : Cutout,Private,1996-11-06,,,37.7438080815683,-122.462190343205
109255,Undocumented,Ligustrum lucidum :: Glossy Privet,1533 PINE ST,2.0,Sidewalk: Curb side : Cutout,Private,2015-07-14,3.0,3x3,37.78941632368,-122.421106442083
57690,Permitted Site,Pyrus kawakamii :: Evergreen Pear,149 Chenery St,1.0,Sidewalk: Curb side : Cutout,Private,1982-04-03,,,37.7393625835838,-122.425591185183
33239,DPW Maintained,Arbutus unedo :: Strawberry Tree,2581 25th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1996-11-07,8.0,,37.739464073986,-122.481964866217
92442,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1379 45th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-30,2.0,3x3,37.760868635571605,-122.50496648970899
256911,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,26 Lily St,,Sidewalk: Curb side : Cutout,Private,2019-01-07,3.0,3x3,,
116843,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,2571 30th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2016-05-02,3.0,5x5,37.7393563293641,-122.487394029182
52960,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,531 Orizaba Ave,1.0,Sidewalk: Curb side : Cutout,Private,2006-08-03,,,37.718779786301205,-122.462738399662
64295,DPW Maintained,Olea europaea :: Olive Tree,1455 24th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1988-03-18,7.0,,37.7604068931784,-122.482353357176
52988,Permitted Site,Pyrus calleryana :: Ornamental Pear,1126@ 23rd ST Florida St,1.0,Sidewalk: Curb side : Cutout,Private,2006-08-08,,,37.7538877175805,-122.41026670694099
42772,Permitted Site,Olea europaea :: Olive Tree,595 Hayes St,4.0,Sidewalk: Curb side : Cutout,Private,2000-06-26,,,37.7764081042584,-122.426136930931
153178,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,855 Hampshire St,2.0,Sidewalk: Curb side : Cutout,Private,2017-12-16,3.0,4x5,37.7584657635091,-122.407773780163
86015,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1600X 28th Ave,3.0,Sidewalk: Curb side : Cutout,DPW,2007-01-04,3.0,3x3,37.7574892930565,-122.486308841123
84919,DPW Maintained,Prunus cerasifera :: Cherry Plum,215 Hale St,1.0,Sidewalk: Curb side : Cutout,Private,2007-05-25,3.0,,37.731820184958,-122.409448471593
32149,Permitted Site,Prunus serrulata :: Ornamental Cherry,131 Franklin St,1.0,Sidewalk: Curb side : Cutout,Private,1995-08-15,,,37.775697640431396,-122.42114490355699
95808,DPW Maintained,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,974 Rhode Island St,1.0,Sidewalk: Curb side : Cutout,Private,2011-03-14,3.0,3x3,37.757510570168705,-122.401975028944
67126,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,707 Parnassus Ave,1.0,Sidewalk: Curb side : Cutout,Private,1992-04-29,,,37.7625363405656,-122.46090849738998
103387,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,42 Miramar Ave,1.0,Sidewalk: Curb side : Cutout,Private,2013-04-15,,3x3,37.719033738804605,-122.45800997049601
59995,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,311 Spruce St,1.0,Sidewalk: Curb side : Cutout,Private,1982-01-13,5.0,,37.7878522319536,-122.453776912276
79075,DPW Maintained,Prunus cerasifera :: Cherry Plum,48 Vienna St,1.0,Sidewalk: Curb side : Cutout,Private,2001-05-19,7.0,,37.7277643594307,-122.425003312057
23897,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1581 Webster St,4.0,Sidewalk: Curb side : Cutout,Private,2006-03-30,3.0,3X3,37.784871308404,-122.431450414863
90982,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2937 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-11-13,3.0,3x3,37.7759461810465,-122.490497568164
106872,Significant Tree,Pittosporum undulatum :: Victorian Box,38 08th St,3.0,Front Yard : Cutout,Private,2014-07-31,,,37.7781645006636,-122.41412064163201
39305,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,399X Treat Ave,13.0,Sidewalk: Curb side : Cutout,Private,1998-12-21,8.0,3x3,37.7646055260983,-122.413131696747
91948,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,823 Irving St,1.0,Sidewalk: Curb side : Cutout,DPW,2009-02-19,3.0,3x3,37.763970781134795,-122.466565320592
68483,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,1041 York St,1.0,Sidewalk: Curb side : Cutout,Private,1993-10-18,,,37.755397581678295,-122.40834485245001
25505,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1998X Market St,5.0,Median : Cutout,DPW,1993-04-01,36.0,8,37.7696634052537,-122.42636249919701
42291,Permitted Site,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,116 Detroit St,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-23,,,37.72841486368979,-122.44418842043999
28601,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1533 Ocean Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-04-03,3.0,3x3,37.724345343905604,-122.458806097451
24581,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,827 Cortland Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1996-04-10,6.0,3X3,37.738963732669895,-122.414390527792
255522,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,513 Webster St,1.0,Sidewalk: Curb side : Cutout,Private,2018-06-12,3.0,3x3,37.7752260248335,-122.42945910699801
27081,Permitted Site,Lagunaria patersonii :: Primrose Tree,799X Silver Ave,3.0,Sidewalk: Curb side : Cutout,Private,2007-12-21,3.0,2X3,37.7291108536609,-122.419529947915
48560,Permitted Site,Pittosporum crassifolium :: Karo Tree,4140 19th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2002-09-23,,,37.714051879013205,-122.469661899743
91308,Permitted Site,Celtis australis :: European Hackberry,450 Rhode Island St,13.0,Sidewalk: Curb side : Cutout,Private,2009-02-06,,3x3,37.7648383947947,-122.40257292402
13503,DPW Maintained,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,245 Market St,5.0,Sidewalk: Curb side : Cutout,DPW,2005-10-28,6.0,4X4,37.7927648888925,-122.39671976454099
96087,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,2120 Washington St,2.0,Sidewalk: Curb side : Cutout,Private,2011-03-24,3.0,,37.7924240074998,-122.428338924495
112784,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,671 10th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2015-08-19,,,37.7757137554499,-122.46837167923701
23966,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,15 West Portal Ave,5.0,Sidewalk: Curb side : Cutout,Private,2012-11-13,12.0,3X3,37.7406410333741,-122.46590345080799
26900,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,284 Amber Dr,2.0,Sidewalk: Curb side : Cutout,DPW,1999-07-16,30.0,3X3,37.7442440939699,-122.44298991141001
218236,DPW Maintained,Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',353 Wawona St,1.0,Sidewalk: Curb side : Cutout,Private,2018-01-29,3.0,3x3,37.7378793033766,-122.47025900595101
87475,Permitted Site,Cedrus atlantica :: Atlas Cedar,2170 Vallejo St,1.0,Sidewalk: Property side : Cutout,Private,2008-05-13,,3x3,37.7955565121873,-122.433005467627
78221,DPW Maintained,Tibochina urvilleana :: Princess Flower,1181 Bowdoin St,1.0,Sidewalk: Curb side : Cutout,Private,2000-08-05,5.0,,37.721310432317,-122.408545191616
27606,DPW Maintained,Pittosporum undulatum :: Victorian Box,988 Fulton St,6.0,Sidewalk: Curb side : Cutout,DPW,2017-11-09,3.0,4X4,37.7776386560762,-122.43266311980801
243477,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,109 Jarboe Ave,3.0,Sidewalk: Curb side : Cutout,Private,2017-09-05,3.0,3x3,37.7384834490575,-122.415447803985
36580,Permitted Site,Acacia baileyana :: Bailey's Acacia,2970 26th St,2.0,Sidewalk: Curb side : Cutout,Private,1998-05-20,,,37.7496411039984,-122.40934290688699
251285,DPW Maintained,Lophostemon confertus :: Brisbane Box,1299x Hudson Ave,2.0,Sidewalk: Curb side : Cutout,DPW,2006-03-11,,3x3,37.7345728945406,-122.38290623346
52269,Permitted Site,Leptospermum laevigatum :: Australian Tea Tree,403 Fair Oaks St,1.0,Sidewalk: Curb side : Cutout,Private,2005-11-29,,,37.7502315077339,-122.423732674774
62959,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1175 Broadway,1.0,Sidewalk: Curb side : Cutout,Private,1986-08-21,14.0,,37.796586051068296,-122.416344986535
54234,Permitted Site,Prunus cerasifera :: Cherry Plum,1270 03rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2010-09-16,,,37.7648875762272,-122.45983715274201
112482,Significant Tree,Pittosporum undulatum :: Victorian Box,1275 Columbus Ave,2.0,Front Yard : Yard,Private,2015-08-03,,,37.8056158049656,-122.418177422209
